Event ID,Event Date,Event Time,Event Millis,Order ID,Execution Options,Event Type,Symbol,Order Type,Side,Limit Price (USD),Original Quantity (BTC),Gross Notional Value (USD),Fill Price (USD),Fill Quantity (BTC),Total Exec Quantity (BTC),Remaining Quantity (BTC),Avg Price (USD)
375422965,2017-02-10,19:27:20,922,375422963,,Fill,BTCUSD,limit,buy,1012.42,0.00903559,,1002.40,0.00903559,0.00903559,0,1002.40
375423187,2017-02-10,19:28:54,981,375422924,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9849,,1002.40,0.05420219,0.06323778,14.92166222,1002.40
375423187,2017-02-10,19:28:54,981,375423185,,Fill,BTCUSD,limit,buy,1012.42,0.05420219,,1002.40,0.05420219,0.05420219,0,1002.40
375423273,2017-02-10,19:29:14,930,375423220,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,15.0485,,1002.40,0.10389752,0.10389752,14.94460248,1002.40
375423273,2017-02-10,19:29:14,930,375423271,,Fill,BTCUSD,limit,buy,1012.42,0.10389752,,1002.40,0.10389752,0.10389752,0,1002.40
375423326,2017-02-10,19:29:40,524,375423303,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,15.0143,,1002.40,0.0813111,0.0813111,14.9329889,1002.40
375423326,2017-02-10,19:29:40,524,375423324,,Fill,BTCUSD,limit,buy,1012.42,0.0813111,,1002.40,0.0813111,0.0813111,0,1002.40
375423431,2017-02-10,19:30:00,340,375423374,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,15.0553,,1002.40,0.05420219,0.05420219,15.00109781,1002.40
375423431,2017-02-10,19:30:00,340,375423429,,Fill,BTCUSD,limit,buy,1012.42,0.05420219,,1002.40,0.05420219,0.05420219,0,1002.40
375423445,2017-02-10,19:30:00,488,375423374,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,15.0553,,1002.40,0.02,0.07420219,14.98109781,1002.40
375423445,2017-02-10,19:30:00,488,375423443,,Fill,BTCUSD,limit,buy,1500.00,0.02,,1002.40,0.02,0.02,0,1002.40
375423534,2017-02-10,19:30:20,810,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.01535729,0.01535729,14.96594271,1002.40
375423534,2017-02-10,19:30:20,810,375423532,,Fill,BTCUSD,limit,buy,1012.42,0.01535729,,1002.40,0.01535729,0.01535729,0,1002.40
375423566,2017-02-10,19:30:30,28,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.02258642,0.03794371,14.94335629,1002.40
375423566,2017-02-10,19:30:30,28,375423564,,Fill,BTCUSD,limit,buy,1012.42,0.02258642,,1002.40,0.02258642,0.02258642,0,1002.40
375423884,2017-02-10,19:31:35,957,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.02709991,0.06504362,14.91625638,1002.40
375423884,2017-02-10,19:31:35,957,375423882,,Fill,BTCUSD,limit,buy,1012.42,0.02709991,,1002.40,0.02709991,0.02709991,0,1002.40
375423989,2017-02-10,19:32:09,308,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.02710252,0.09214614,14.88915386,1002.40
375423989,2017-02-10,19:32:09,308,375423987,,Fill,BTCUSD,limit,buy,1012.42,0.02710252,,1002.40,0.02710252,0.02710252,0,1002.40
375424015,2017-02-10,19:32:14,675,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.01806835,0.11021449,14.87108551,1002.40
375424015,2017-02-10,19:32:14,675,375424013,,Fill,BTCUSD,limit,buy,1012.42,0.01806835,,1002.40,0.01806835,0.01806835,0,1002.40
375424071,2017-02-10,19:32:38,205,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.04968882,0.15990331,14.82139669,1002.40
375424071,2017-02-10,19:32:38,205,375424069,,Fill,BTCUSD,limit,buy,1012.42,0.04968882,,1002.40,0.04968882,0.04968882,0,1002.40
375424091,2017-02-10,19:32:47,855,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.0054206,0.16532391,14.81597609,1002.40
375424091,2017-02-10,19:32:47,855,375424089,,Fill,BTCUSD,limit,buy,1012.42,0.0054206,,1002.40,0.0054206,0.0054206,0,1002.40
375424227,2017-02-10,19:33:09,907,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.02259076,0.18791467,14.79338533,1002.40
375424227,2017-02-10,19:33:09,907,375424224,,Fill,BTCUSD,limit,buy,1012.42,0.02259076,,1002.40,0.02259076,0.02259076,0,1002.40
375424378,2017-02-10,19:33:20,996,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.00903631,0.19695098,14.78434902,1002.40
375424378,2017-02-10,19:33:20,996,375424376,,Fill,BTCUSD,limit,buy,1012.42,0.00903631,,1002.40,0.00903631,0.00903631,0,1002.40
375424576,2017-02-10,19:33:57,861,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.03162596,0.22857694,14.75272306,1002.40
375424576,2017-02-10,19:33:57,861,375424574,,Fill,BTCUSD,limit,buy,1012.42,0.03162596,,1002.40,0.03162596,0.03162596,0,1002.40
375424599,2017-02-10,19:34:16,535,375423520,maker-or-cancel,Fill,BTCUSD,limit,sell,1002.40,14.9813,,1002.40,0.04698672,0.27556366,14.70573634,1002.40
375424599,2017-02-10,19:34:16,535,375424597,,Fill,BTCUSD,limit,buy,1012.42,0.04698672,,1002.40,0.04698672,0.04698672,0,1002.40
375425251,2017-02-10,19:34:38,727,375425053,maker-or-cancel,Fill,BTCUSD,limit,sell,1001.80,14.9166,,1001.80,0.0451827,0.0451827,14.8714173,1001.80
375425251,2017-02-10,19:34:38,727,375425249,,Fill,BTCUSD,limit,buy,1011.82,0.0451827,,1001.80,0.0451827,0.0451827,0,1001.80
375425481,2017-02-10,19:34:42,910,375425419,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.89,15.0095,,1000.89,0.01897674,0.01897674,14.99052326,1000.89
375425481,2017-02-10,19:34:42,910,375425479,,Fill,BTCUSD,limit,buy,1010.90,0.01897674,,1000.89,0.01897674,0.01897674,0,1000.89
375433461,2017-02-10,19:39:08,911,375425835,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,0.5,0.5,7,1000.70
375433461,2017-02-10,19:39:08,911,375433459,,Fill,BTCUSD,limit,buy,1000.70,0.5,,1000.70,0.5,0.5,0,1000.70
375435537,2017-02-10,19:40:36,897,375425835,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,0.9477355875,1.4477355875,6.0522644125,1000.70
375435537,2017-02-10,19:40:36,897,375435535,,Fill,BTCUSD,market,buy,,,,1000.70,0.9477355875,0.9477355875,0,1000.70
375436316,2017-02-10,19:41:21,42,375425835,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,0.01174178,1.4594773675,6.0405226325,1000.70
375436316,2017-02-10,19:41:21,42,375436312,,Fill,BTCUSD,limit,buy,1000.70,0.01174178,,1000.70,0.01174178,0.01174178,0,1000.70
375437509,2017-02-10,19:42:22,802,375425835,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,3.0403954139,4.4998727814,3.0001272186,1000.70
375437509,2017-02-10,19:42:22,802,375437507,,Fill,BTCUSD,market,buy,,,,1000.70,3.0403954139,3.0403954139,0,1000.70
375441098,2017-02-10,19:44:38,660,375425835,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,1.9936169369,6.4934897183,1.0065102817,1000.70
375441098,2017-02-10,19:44:38,660,375441096,,Fill,BTCUSD,market,buy,,,,1000.70,1.9936169369,1.9936169369,0,1000.70
375441490,2017-02-10,19:45:01,59,375425835,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,0.02,6.5134897183,0.9865102817,1000.70
375441490,2017-02-10,19:45:01,59,375441488,,Fill,BTCUSD,limit,buy,1500.00,0.02,,1000.70,0.02,0.02,0,1000.70
375441718,2017-02-10,19:45:21,117,375425835,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,0.9865102817,7.5,0,1000.70
375441718,2017-02-10,19:45:21,117,375441716,,Fill,BTCUSD,market,buy,,,,1000.70,0.9865102817,0.9865102817,0,1000.70
375441720,2017-02-10,19:45:21,117,375427493,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,1.4058300426,1.4058300426,6.0941699574,1000.70
375441720,2017-02-10,19:45:21,117,375441716,,Fill,BTCUSD,market,buy,,,,1000.70,1.4058300426,2.3923403243,0,1000.70
375441788,2017-02-10,19:45:22,440,375427493,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,7.5,,1000.70,1,2.4058300426,5.0941699574,1000.70
375441788,2017-02-10,19:45:22,440,375441786,,Fill,BTCUSD,limit,buy,1000.70,1,,1000.70,1,1,0,1000.70
375441871,2017-02-10,19:45:24,229,375415036,,Fill,BTCUSD,limit,buy,1000.69,0.49765661,,1000.69,0.1,0.1,0.39765661,1000.69
375441871,2017-02-10,19:45:24,229,375441869,,Fill,BTCUSD,limit,sell,1000.69,0.1,,1000.69,0.1,0.1,0,1000.69
375444656,2017-02-10,19:48:10,231,375432620,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,15.113,,1000.70,0.0002492,0.0002492,15.1127508,1000.70
375444656,2017-02-10,19:48:10,231,375444654,immediate-or-cancel,Fill,BTCUSD,limit,buy,1000.70,0.0002492,,1000.70,0.0002492,0.0002492,0,1000.70
375445507,2017-02-10,19:50:02,244,375432620,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,15.113,,1000.70,0.00949335,0.00974255,15.10325745,1000.70
375445507,2017-02-10,19:50:02,244,375445505,,Fill,BTCUSD,limit,buy,1000.70,0.00949335,,1000.70,0.00949335,0.00949335,0,1000.70
375447511,2017-02-10,19:52:01,622,375432620,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,15.113,,1000.70,0.0029904254,0.0127329754,15.1002670246,1000.70
375447511,2017-02-10,19:52:01,622,375447509,,Fill,BTCUSD,market,buy,,,,1000.70,0.0029904254,0.0029904254,0,1000.70
375450507,2017-02-10,19:56:23,791,375415036,,Fill,BTCUSD,limit,buy,1000.69,0.49765661,,1000.69,0.02698139,0.12698139,0.37067522,1000.69
375450507,2017-02-10,19:56:23,791,375450505,,Fill,BTCUSD,limit,sell,1000.69,0.02698139,,1000.69,0.02698139,0.02698139,0,1000.69
375453534,2017-02-10,20:00:01,119,375453356,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.70,10,,1000.70,0.02,0.02,9.98,1000.70
375453534,2017-02-10,20:00:01,119,375453530,,Fill,BTCUSD,limit,buy,1500.00,0.02,,1000.70,0.02,0.02,0,1000.70
375458451,2017-02-10,20:08:13,881,375456729,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.75,15.0672,,1000.75,0.5,0.5,14.5672,1000.75
375458451,2017-02-10,20:08:13,881,375458449,immediate-or-cancel,Fill,BTCUSD,limit,buy,1000.75,0.5,,1000.75,0.5,0.5,0,1000.75
375458953,2017-02-10,20:09:27,873,375458523,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.75,15.0041,,1000.75,0.3808216157,0.3808216157,14.6232783843,1000.75
375458953,2017-02-10,20:09:27,873,375458951,,Fill,BTCUSD,market,buy,,,,1000.75,0.3808216157,0.3808216157,0,1000.75
375459496,2017-02-10,20:10:31,652,375459043,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.75,14.953,,1000.75,0.20433674,0.20433674,14.74866326,1000.75
375459496,2017-02-10,20:10:31,652,375459494,,Fill,BTCUSD,limit,buy,1000.75,0.20433674,,1000.75,0.20433674,0.20433674,0,1000.75
375461904,2017-02-10,20:12:40,28,375459646,maker-or-cancel,Fill,BTCUSD,limit,sell,1000.75,15.0149,,1000.75,0.0099925,0.0099925,15.0049075,1000.75
375461904,2017-02-10,20:12:40,28,375461902,,Fill,BTCUSD,limit,buy,1000.75,0.0099925,,1000.75,0.0099925,0.0099925,0,1000.75
375464255,2017-02-10,20:15:01,7,375463219,maker-or-cancel,Fill,BTCUSD,limit,sell,1001.41,15.0032,,1001.41,0.02,0.02,14.9832,1001.41
375464255,2017-02-10,20:15:01,7,375464253,,Fill,BTCUSD,limit,buy,1500.00,0.02,,1001.41,0.02,0.02,0,1001.41
375471625,2017-02-10,20:21:12,600,375463219,maker-or-cancel,Fill,BTCUSD,limit,sell,1001.41,15.0032,,1001.41,0.1494152596,0.1694152596,14.8337847404,1001.41
375471625,2017-02-10,20:21:12,600,375471623,,Fill,BTCUSD,market,buy,,,,1001.41,0.1494152596,0.1494152596,0,1001.41
375481682,2017-02-10,20:29:24,224,375415036,,Fill,BTCUSD,limit,buy,1000.69,0.49765661,,1000.69,0.37067522,0.49765661,0,1000.69
375481682,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.37067522,0.37067522,49.62932478,1000.69
375481684,2017-02-10,20:29:24,224,375417255,,Fill,BTCUSD,limit,buy,1000.69,0.04091077,,1000.69,0.04091077,0.04091077,0,1000.69
375481684,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.04091077,0.41158599,49.58841401,1000.69
375481686,2017-02-10,20:29:24,224,375417270,,Fill,BTCUSD,limit,buy,1000.69,0.13072652,,1000.69,0.13072652,0.13072652,0,1000.69
375481686,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.13072652,0.54231251,49.45768749,1000.69
375481688,2017-02-10,20:29:24,224,375419554,,Fill,BTCUSD,limit,buy,1000.69,0.01651031,,1000.69,0.01651031,0.01651031,0,1000.69
375481688,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.01651031,0.55882282,49.44117718,1000.69
375481690,2017-02-10,20:29:24,224,375419569,,Fill,BTCUSD,limit,buy,1000.69,0.01331588,,1000.69,0.01331588,0.01331588,0,1000.69
375481690,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.01331588,0.5721387,49.4278613,1000.69
375481692,2017-02-10,20:29:24,224,375419575,,Fill,BTCUSD,limit,buy,1000.69,0.06734402,,1000.69,0.06734402,0.06734402,0,1000.69
375481692,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.06734402,0.63948272,49.36051728,1000.69
375481694,2017-02-10,20:29:24,224,375419587,,Fill,BTCUSD,limit,buy,1000.69,0.07183422,,1000.69,0.07183422,0.07183422,0,1000.69
375481694,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.07183422,0.71131694,49.28868306,1000.69
375481696,2017-02-10,20:29:24,224,375419596,,Fill,BTCUSD,limit,buy,1000.69,0.13072652,,1000.69,0.13072652,0.13072652,0,1000.69
375481696,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.13072652,0.84204346,49.15795654,1000.69
375481698,2017-02-10,20:29:24,224,375419606,,Fill,BTCUSD,limit,buy,1000.69,0.00261453,,1000.69,0.00261453,0.00261453,0,1000.69
375481698,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.00261453,0.84465799,49.15534201,1000.69
375481700,2017-02-10,20:29:24,224,375423399,,Fill,BTCUSD,limit,buy,1000.69,0.01303451,,1000.69,0.01303451,0.01303451,0,1000.69
375481700,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.01303451,0.8576925,49.1423075,1000.69
375481702,2017-02-10,20:29:24,224,375427806,,Fill,BTCUSD,limit,buy,1000.69,0.2172411,,1000.69,0.2172411,0.2172411,0,1000.69
375481702,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.2172411,1.0749336,48.9250664,1000.69
375481704,2017-02-10,20:29:24,224,375432965,,Fill,BTCUSD,limit,buy,1000.69,0.01303461,,1000.69,0.01303461,0.01303461,0,1000.69
375481704,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.01303461,1.08796821,48.91203179,1000.69
375481706,2017-02-10,20:29:24,224,375450996,,Fill,BTCUSD,limit,buy,1000.69,0.04270064,,1000.69,0.04270064,0.04270064,0,1000.69
375481706,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.04270064,1.13066885,48.86933115,1000.69
375481708,2017-02-10,20:29:24,224,375451014,,Fill,BTCUSD,limit,buy,1000.69,0.01303491,,1000.69,0.01303491,0.01303491,0,1000.69
375481708,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.01303491,1.14370376,48.85629624,1000.69
375481710,2017-02-10,20:29:24,224,375453849,,Fill,BTCUSD,limit,buy,1000.69,0.01911691,,1000.69,0.01911691,0.01911691,0,1000.69
375481710,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.01911691,1.16282067,48.83717933,1000.69
375481712,2017-02-10,20:29:24,224,375454275,,Fill,BTCUSD,limit,buy,1000.69,0.01303491,,1000.69,0.01303491,0.01303491,0,1000.69
375481712,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.01303491,1.17585558,48.82414442,1000.69
375481714,2017-02-10,20:29:24,224,375456471,,Fill,BTCUSD,limit,buy,1000.69,0.03310776,,1000.69,0.03310776,0.03310776,0,1000.69
375481714,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.03310776,1.20896334,48.79103666,1000.69
375481716,2017-02-10,20:29:24,224,375459106,,Fill,BTCUSD,limit,buy,1000.69,0.0043453,,1000.69,0.0043453,0.0043453,0,1000.69
375481716,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.0043453,1.21330864,48.78669136,1000.69
375481718,2017-02-10,20:29:24,224,375459118,,Fill,BTCUSD,limit,buy,1000.69,0.12339286,,1000.69,0.12339286,0.12339286,0,1000.69
375481718,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.12339286,1.3367015,48.6632985,1000.69
375481720,2017-02-10,20:29:24,224,375459121,,Fill,BTCUSD,limit,buy,1000.69,0.0043453,,1000.69,0.0043453,0.0043453,0,1000.69
375481720,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.0043453,1.3410468,48.6589532,1000.69
375481722,2017-02-10,20:29:24,224,375468759,,Fill,BTCUSD,limit,buy,1000.69,0.03475862,,1000.69,0.03475862,0.03475862,0,1000.69
375481722,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.03475862,1.37580542,48.62419458,1000.69
375481724,2017-02-10,20:29:24,224,375472399,,Fill,BTCUSD,limit,buy,1000.69,0.0026073,,1000.69,0.0026073,0.0026073,0,1000.69
375481724,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.0026073,1.37841272,48.62158728,1000.69
375481726,2017-02-10,20:29:24,224,375476760,,Fill,BTCUSD,limit,buy,1000.69,0.01303451,,1000.69,0.01303451,0.01303451,0,1000.69
375481726,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.69,0.01303451,1.39144723,48.60855277,1000.69
375481728,2017-02-10,20:29:24,224,375334421,,Fill,BTCUSD,limit,buy,1000.08,1,,1000.08,0.71250148,1,0,1000.08
375481728,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.71250148,2.10394871,47.89605129,1000.483423717634257348412262388278
375481730,2017-02-10,20:29:24,224,375409557,,Fill,BTCUSD,limit,buy,1000.08,0.02608461,,1000.08,0.02608461,0.02608461,0,1000.08
375481730,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.02608461,2.13003332,47.86996668,1000.478483348748741639403086896312
375481732,2017-02-10,20:29:24,224,375409572,,Fill,BTCUSD,limit,buy,1000.08,0.00269797,,1000.08,0.00269797,0.00269797,0,1000.08
375481732,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.00269797,2.13273129,47.86726871,1000.477979255183150616222262111604
375481734,2017-02-10,20:29:24,224,375411052,,Fill,BTCUSD,limit,buy,1000.08,0.01391189,,1000.08,0.01391189,0.01391189,0,1000.08
375481734,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.01391189,2.14664318,47.85335682,1000.475400045153289052910973308568
375481736,2017-02-10,20:29:24,224,375411067,,Fill,BTCUSD,limit,buy,1000.08,0.00262641,,1000.08,0.00262641,0.00262641,0,1000.08
375481736,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.00262641,2.14926959,47.85073041,1000.474916865826962172763073430914
375481738,2017-02-10,20:29:24,224,375411073,,Fill,BTCUSD,limit,buy,1000.08,0.01926216,,1000.08,0.01926216,0.01926216,0,1000.08
375481738,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.01926216,2.16853175,47.83146825,1000.47140898458138784456349324837
375481740,2017-02-10,20:29:24,224,375412447,,Fill,BTCUSD,limit,buy,1000.08,0.00606006,,1000.08,0.00606006,0.00606006,0,1000.08
375481740,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.00606006,2.17459181,47.82540819,1000.470318222664510081089655166134
375481742,2017-02-10,20:29:24,224,375412453,,Fill,BTCUSD,limit,buy,1000.08,0.01533158,,1000.08,0.01533158,0.01533158,0,1000.08
375481742,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.01533158,2.18992339,47.81007661,1000.467585617915154557073341273368
375481744,2017-02-10,20:29:24,224,375412459,,Fill,BTCUSD,limit,buy,1000.08,0.0175,,1000.08,0.0175,0.0175,0,1000.08
375481744,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.0175,2.20742339,47.79257661,1000.464512918611413282161515920152
375481746,2017-02-10,20:29:24,224,375414470,,Fill,BTCUSD,limit,buy,1000.08,0.01540747,,1000.08,0.01540747,0.01540747,0,1000.08
375481746,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.08,0.01540747,2.22283086,47.77716914,1000.461847681519051791461991849438
375481748,2017-02-10,20:29:24,224,375342113,,Fill,BTCUSD,limit,buy,1000.00,0.50256,,1000.00,0.50256,0.50256,0,1000.00
375481748,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,0.50256,2.72539086,47.27460914,1000.376683320608186086013365437059
375481750,2017-02-10,20:29:24,224,375344697,,Fill,BTCUSD,limit,buy,1000.00,0.49875,,1000.00,0.49875,0.49875,0,1000.00
375481750,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,0.49875,3.22414086,46.77585914,1000.318413283934499065279672675343
375481752,2017-02-10,20:29:24,224,375377052,,Fill,BTCUSD,limit,buy,1000.00,2.493762,,1000.00,2.493762,2.493762,0,1000.00
375481752,2017-02-10,20:29:24,224,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,2.493762,5.71790286,44.28209714,1000.179542973050787365072515415206
375482143,2017-02-10,20:29:49,268,375481779,maker-or-cancel,Fill,BTCUSD,limit,sell,999.99,14.9732,,999.99,0.0100001,0.0100001,14.9631999,999.99
375482143,2017-02-10,20:29:49,268,375482141,,Fill,BTCUSD,limit,buy,999.99,0.0100001,,999.99,0.0100001,0.0100001,0,999.99
375482385,2017-02-10,20:30:00,648,375481779,maker-or-cancel,Fill,BTCUSD,limit,sell,999.99,14.9732,,999.99,0.02,0.0300001,14.9431999,999.99
375482385,2017-02-10,20:30:00,648,375482383,,Fill,BTCUSD,limit,buy,1500.00,0.02,,999.99,0.02,0.02,0,999.99
375484563,2017-02-10,20:31:52,327,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,12.4598,18.17770286,31.82229714,1000.05647629334722220231077096614
375484563,2017-02-10,20:31:52,327,375484561,,Fill,BTCUSD,limit,buy,1010.00,12.4598,,1000.00,12.4598,12.4598,0,1000.00
375486341,2017-02-10,20:33:09,870,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,0.00024938,18.17795224,31.82204776,1000.056475518559289602358422743881
375486341,2017-02-10,20:33:09,870,375486339,immediate-or-cancel,Fill,BTCUSD,limit,buy,1000.00,0.00024938,,1000.00,0.00024938,0.00024938,0,1000.00
375487372,2017-02-10,20:34:07,643,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,0.23,18.40795224,31.59204776,1000.055769879545276351716566600566
375487372,2017-02-10,20:34:07,643,375487370,,Fill,BTCUSD,limit,buy,1000.00,0.23,,1000.00,0.23,0.23,0,1000.00
375489419,2017-02-10,20:35:18,207,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,0.03101,18.43896224,31.56103776,1000.055676087717830263315295991408
375489419,2017-02-10,20:35:18,207,375489417,,Fill,BTCUSD,limit,buy,1000.00,0.03101,,1000.00,0.03101,0.03101,0,1000.00
375491346,2017-02-10,20:36:48,120,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,1.00822479,19.44718703,30.55281297,1000.052789602810746454779172245149
375491346,2017-02-10,20:36:48,120,375491342,,Fill,BTCUSD,limit,buy,1000.00,1.00822479,,1000.00,1.00822479,1.00822479,0,1000.00
375497518,2017-02-10,20:41:58,30,375481680,,Fill,BTCUSD,limit,sell,1000.00,50,,1000.00,2.9925187032,22.4397057332,27.5602942668,1000.045749676546832373948877822622
